Kxx Kyy Kzz
0.0312644256285223 0.0305959487233053 0.103172214502672
0.0245335350946643 0.0247623746044163 0.115220522636625
0.0186832137815571 0.0139675102720476 0.0749052340019622
0.0258694488403585 0.0262357162976315 0.0652615290994783
0.0400310540512091 0.0456897130238734 0.0780878681554177
0.0128178426236273 0.0151480861104299 0.0425371445931229
0.020546313449945 0.0217075097147794 0.0619805527813236
0.0243086476338513 0.0355501042037845 0.06796201744588
0.0263355556059483 0.0212258656926733 0.0898108883023178
